state,type,commodity,date,production
Malaysia,energy,coal,1/1/16,2414765
Malaysia,energy,coal,1/1/17,2988212
Malaysia,energy,coal,1/1/18,2652813
Malaysia,energy,coal,1/1/19,3459122
Malaysia,energy,coal,1/1/20,2978248
Malaysia,energy,coal,1/1/21,2978248
Malaysia,metallic,bauxite,1/1/16,342924
Malaysia,metallic,bauxite,1/1/17,189131
Malaysia,metallic,bauxite,1/1/18,589684
Malaysia,metallic,bauxite,1/1/19,900561
Malaysia,metallic,bauxite,1/1/20,594714
Malaysia,metallic,bauxite,1/1/21,47577
Malaysia,metallic,gold,1/1/16,2248990
Malaysia,metallic,gold,1/1/17,2124203
Malaysia,metallic,gold,1/1/18,2978482
Malaysia,metallic,gold,1/1/19,3150935
Malaysia,metallic,gold,1/1/20,1715976
Malaysia,metallic,gold,1/1/21,1781191
Malaysia,metallic,ilmenite,1/1/16,4316
Malaysia,metallic,ilmenite,1/1/17,6363
Malaysia,metallic,ilmenite,1/1/18,14158
Malaysia,metallic,ilmenite,1/1/19,2334
Malaysia,metallic,ilmenite,1/1/20,2548
Malaysia,metallic,ilmenite,1/1/21,4598
Malaysia,metallic,iron_ore,1/1/16,1914492
Malaysia,metallic,iron_ore,1/1/17,3919632
Malaysia,metallic,iron_ore,1/1/18,3353634
Malaysia,metallic,iron_ore,1/1/19,4160462
Malaysia,metallic,iron_ore,1/1/20,5371411
Malaysia,metallic,iron_ore,1/1/21,4874485
Malaysia,metallic,manganese,1/1/16,700717
Malaysia,metallic,manganese,1/1/17,1226106
Malaysia,metallic,manganese,1/1/18,1262725
Malaysia,metallic,manganese,1/1/19,1130749
Malaysia,metallic,manganese,1/1/20,869864
Malaysia,metallic,manganese,1/1/21,668558
Malaysia,metallic,monazite,1/1/16,1875
Malaysia,metallic,monazite,1/1/17,302
Malaysia,metallic,monazite,1/1/18,86
Malaysia,metallic,monazite,1/1/19,54
Malaysia,metallic,monazite,1/1/20,18
Malaysia,metallic,monazite,1/1/21,23
Malaysia,metallic,rutile,1/1/16,3810
Malaysia,metallic,rutile,1/1/17,5266
Malaysia,metallic,rutile,1/1/18,5070
Malaysia,metallic,rutile,1/1/19,5947
Malaysia,metallic,rutile,1/1/20,5136
Malaysia,metallic,rutile,1/1/21,11513
Malaysia,metallic,silver,1/1/16,1075325
Malaysia,metallic,silver,1/1/17,1404399
Malaysia,metallic,silver,1/1/18,1541689
Malaysia,metallic,silver,1/1/19,686293
Malaysia,metallic,silver,1/1/20,422506
Malaysia,metallic,silver,1/1/21,672417
Malaysia,metallic,struverite,1/1/16,77
Malaysia,metallic,struverite,1/1/17,61
Malaysia,metallic,struverite,1/1/18,274
Malaysia,metallic,struverite,1/1/19,12
Malaysia,metallic,struverite,1/1/20,9
Malaysia,metallic,struverite,1/1/21,0
Malaysia,metallic,tin_ore,1/1/16,4158
Malaysia,metallic,tin_ore,1/1/17,3895
Malaysia,metallic,tin_ore,1/1/18,3868
Malaysia,metallic,tin_ore,1/1/19,652
Malaysia,metallic,tin_ore,1/1/20,423
Malaysia,metallic,tin_ore,1/1/21,3192
Malaysia,metallic,xenotime,1/1/16,4
Malaysia,metallic,xenotime,1/1/17,0
Malaysia,metallic,xenotime,1/1/18,1568
Malaysia,metallic,xenotime,1/1/19,60
Malaysia,metallic,xenotime,1/1/20,3
Malaysia,metallic,xenotime,1/1/21,23
Malaysia,metallic,zircon,1/1/16,653
Malaysia,metallic,zircon,1/1/17,1595
Malaysia,metallic,zircon,1/1/18,509
Malaysia,metallic,zircon,1/1/19,449
Malaysia,metallic,zircon,1/1/20,157
Malaysia,metallic,zircon,1/1/21,1518
Malaysia,non_metallic,aggregates,1/1/16,133072882
Malaysia,non_metallic,aggregates,1/1/17,146143665
Malaysia,non_metallic,aggregates,1/1/18,132124505
Malaysia,non_metallic,aggregates,1/1/19,128622003
Malaysia,non_metallic,aggregates,1/1/20,108084837
Malaysia,non_metallic,aggregates,1/1/21,109519816
Malaysia,non_metallic,clay,1/1/16,5794833
Malaysia,non_metallic,clay,1/1/17,4776554
Malaysia,non_metallic,clay,1/1/18,8326475
Malaysia,non_metallic,clay,1/1/19,9150675
Malaysia,non_metallic,clay,1/1/20,6198358
Malaysia,non_metallic,clay,1/1/21,6632913
Malaysia,non_metallic,earth_materials,1/1/16,25490877
Malaysia,non_metallic,earth_materials,1/1/17,33987816
Malaysia,non_metallic,earth_materials,1/1/18,29357421
Malaysia,non_metallic,earth_materials,1/1/19,24368490
Malaysia,non_metallic,earth_materials,1/1/20,19167095
Malaysia,non_metallic,earth_materials,1/1/21,16699648
Malaysia,non_metallic,feldspar,1/1/16,441856
Malaysia,non_metallic,feldspar,1/1/17,411204
Malaysia,non_metallic,feldspar,1/1/18,414441
Malaysia,non_metallic,feldspar,1/1/19,241189
Malaysia,non_metallic,feldspar,1/1/20,144487
Malaysia,non_metallic,feldspar,1/1/21,168570
Malaysia,non_metallic,kaolin,1/1/16,392932
Malaysia,non_metallic,kaolin,1/1/17,444559
Malaysia,non_metallic,kaolin,1/1/18,496219
Malaysia,non_metallic,kaolin,1/1/19,400722
Malaysia,non_metallic,kaolin,1/1/20,336565
Malaysia,non_metallic,kaolin,1/1/21,228605
Malaysia,non_metallic,limestone,1/1/16,25431150
Malaysia,non_metallic,limestone,1/1/17,42577053
Malaysia,non_metallic,limestone,1/1/18,44946159
Malaysia,non_metallic,limestone,1/1/19,44228283
Malaysia,non_metallic,limestone,1/1/20,22377940
Malaysia,non_metallic,limestone,1/1/21,19978936
Malaysia,non_metallic,mica,1/1/16,4701
Malaysia,non_metallic,mica,1/1/17,4787
Malaysia,non_metallic,mica,1/1/18,5165
Malaysia,non_metallic,mica,1/1/19,4358
Malaysia,non_metallic,mica,1/1/20,4083
Malaysia,non_metallic,mica,1/1/21,3406
Malaysia,non_metallic,sand_and_gravel,1/1/16,44944336
Malaysia,non_metallic,sand_and_gravel,1/1/17,36702382
Malaysia,non_metallic,sand_and_gravel,1/1/18,44919129
Malaysia,non_metallic,sand_and_gravel,1/1/19,69424689
Malaysia,non_metallic,sand_and_gravel,1/1/20,35681476
Malaysia,non_metallic,sand_and_gravel,1/1/21,35556500
Malaysia,non_metallic,silica,1/1/16,5408814
Malaysia,non_metallic,silica,1/1/17,2633943
Malaysia,non_metallic,silica,1/1/18,4063970
Malaysia,non_metallic,silica,1/1/19,4704505
Malaysia,non_metallic,silica,1/1/20,5172409
Malaysia,non_metallic,silica,1/1/21,6913353
Johor,energy,coal,1/1/16,0
Johor,energy,coal,1/1/17,0
Johor,energy,coal,1/1/18,0
Johor,energy,coal,1/1/19,0
Johor,energy,coal,1/1/20,0
Johor,energy,coal,1/1/21,0
Johor,metallic,bauxite,1/1/16,342924
Johor,metallic,bauxite,1/1/17,189131
Johor,metallic,bauxite,1/1/18,589684
Johor,metallic,bauxite,1/1/19,900561
Johor,metallic,bauxite,1/1/20,134714
Johor,metallic,bauxite,1/1/21,0
Johor,metallic,gold,1/1/16,0
Johor,metallic,gold,1/1/17,0
Johor,metallic,gold,1/1/18,0
Johor,metallic,gold,1/1/19,0
Johor,metallic,gold,1/1/20,0
Johor,metallic,gold,1/1/21,0
Johor,metallic,ilmenite,1/1/16,0
Johor,metallic,ilmenite,1/1/17,0
Johor,metallic,ilmenite,1/1/18,0
Johor,metallic,ilmenite,1/1/19,0
Johor,metallic,ilmenite,1/1/20,0
Johor,metallic,ilmenite,1/1/21,0
Johor,metallic,iron_ore,1/1/16,195895
Johor,metallic,iron_ore,1/1/17,1212009
Johor,metallic,iron_ore,1/1/18,904137
Johor,metallic,iron_ore,1/1/19,668672
Johor,metallic,iron_ore,1/1/20,683632
Johor,metallic,iron_ore,1/1/21,468990
Johor,metallic,manganese,1/1/16,478638
Johor,metallic,manganese,1/1/17,0
Johor,metallic,manganese,1/1/18,0
Johor,metallic,manganese,1/1/19,0
Johor,metallic,manganese,1/1/20,0
Johor,metallic,manganese,1/1/21,0
Johor,metallic,monazite,1/1/16,0
Johor,metallic,monazite,1/1/17,0
Johor,metallic,monazite,1/1/18,0
Johor,metallic,monazite,1/1/19,0
Johor,metallic,monazite,1/1/20,0
Johor,metallic,monazite,1/1/21,0
Johor,metallic,rutile,1/1/16,0
Johor,metallic,rutile,1/1/17,0
Johor,metallic,rutile,1/1/18,0
Johor,metallic,rutile,1/1/19,0
Johor,metallic,rutile,1/1/20,0
Johor,metallic,rutile,1/1/21,0
Johor,metallic,silver,1/1/16,0
Johor,metallic,silver,1/1/17,0
Johor,metallic,silver,1/1/18,0
Johor,metallic,silver,1/1/19,0
Johor,metallic,silver,1/1/20,0
Johor,metallic,silver,1/1/21,0
Johor,metallic,struverite,1/1/16,0
Johor,metallic,struverite,1/1/17,0
Johor,metallic,struverite,1/1/18,0
Johor,metallic,struverite,1/1/19,0
Johor,metallic,struverite,1/1/20,0
Johor,metallic,struverite,1/1/21,0
Johor,metallic,tin_ore,1/1/16,218
Johor,metallic,tin_ore,1/1/17,101
Johor,metallic,tin_ore,1/1/18,45
Johor,metallic,tin_ore,1/1/19,50
Johor,metallic,tin_ore,1/1/20,26
Johor,metallic,tin_ore,1/1/21,0
Johor,metallic,xenotime,1/1/16,0
Johor,metallic,xenotime,1/1/17,0
Johor,metallic,xenotime,1/1/18,0
Johor,metallic,xenotime,1/1/19,0
Johor,metallic,xenotime,1/1/20,0
Johor,metallic,xenotime,1/1/21,0
Johor,metallic,zircon,1/1/16,0
Johor,metallic,zircon,1/1/17,0
Johor,metallic,zircon,1/1/18,0
Johor,metallic,zircon,1/1/19,0
Johor,metallic,zircon,1/1/20,0
Johor,metallic,zircon,1/1/21,0
Johor,non_metallic,aggregates,1/1/16,35817482
Johor,non_metallic,aggregates,1/1/17,46941061
Johor,non_metallic,aggregates,1/1/18,24629425
Johor,non_metallic,aggregates,1/1/19,23397954
Johor,non_metallic,aggregates,1/1/20,23035610
Johor,non_metallic,aggregates,1/1/21,21210433
Johor,non_metallic,clay,1/1/16,1588847
Johor,non_metallic,clay,1/1/17,1175834
Johor,non_metallic,clay,1/1/18,4820145
Johor,non_metallic,clay,1/1/19,4579138
Johor,non_metallic,clay,1/1/20,3586281
Johor,non_metallic,clay,1/1/21,3656216
Johor,non_metallic,earth_materials,1/1/16,3745902
Johor,non_metallic,earth_materials,1/1/17,4094744
Johor,non_metallic,earth_materials,1/1/18,2241876
Johor,non_metallic,earth_materials,1/1/19,2129782
Johor,non_metallic,earth_materials,1/1/20,2236271
Johor,non_metallic,earth_materials,1/1/21,2348084
Johor,non_metallic,feldspar,1/1/16,0
Johor,non_metallic,feldspar,1/1/17,0
Johor,non_metallic,feldspar,1/1/18,0
Johor,non_metallic,feldspar,1/1/19,0
Johor,non_metallic,feldspar,1/1/20,0
Johor,non_metallic,feldspar,1/1/21,0
Johor,non_metallic,kaolin,1/1/16,118213
Johor,non_metallic,kaolin,1/1/17,115979
Johor,non_metallic,kaolin,1/1/18,94699
Johor,non_metallic,kaolin,1/1/19,89964
Johor,non_metallic,kaolin,1/1/20,0
Johor,non_metallic,kaolin,1/1/21,0
Johor,non_metallic,limestone,1/1/16,0
Johor,non_metallic,limestone,1/1/17,0
Johor,non_metallic,limestone,1/1/18,0
Johor,non_metallic,limestone,1/1/19,0
Johor,non_metallic,limestone,1/1/20,0
Johor,non_metallic,limestone,1/1/21,0
Johor,non_metallic,mica,1/1/16,0
Johor,non_metallic,mica,1/1/17,0
Johor,non_metallic,mica,1/1/18,0
Johor,non_metallic,mica,1/1/19,0
Johor,non_metallic,mica,1/1/20,0
Johor,non_metallic,mica,1/1/21,0
Johor,non_metallic,sand_and_gravel,1/1/16,4376955
Johor,non_metallic,sand_and_gravel,1/1/17,4468981
Johor,non_metallic,sand_and_gravel,1/1/18,4614851
Johor,non_metallic,sand_and_gravel,1/1/19,4384108
Johor,non_metallic,sand_and_gravel,1/1/20,2841110
Johor,non_metallic,sand_and_gravel,1/1/21,1202015
Johor,non_metallic,silica,1/1/16,2134033
Johor,non_metallic,silica,1/1/17,513338
Johor,non_metallic,silica,1/1/18,386550
Johor,non_metallic,silica,1/1/19,2095144
Johor,non_metallic,silica,1/1/20,583154
Johor,non_metallic,silica,1/1/21,442010
Kedah,energy,coal,1/1/16,0
Kedah,energy,coal,1/1/17,0
Kedah,energy,coal,1/1/18,0
Kedah,energy,coal,1/1/19,0
Kedah,energy,coal,1/1/20,0
Kedah,energy,coal,1/1/21,0
Kedah,metallic,bauxite,1/1/16,0
Kedah,metallic,bauxite,1/1/17,0
Kedah,metallic,bauxite,1/1/18,0
Kedah,metallic,bauxite,1/1/19,0
Kedah,metallic,bauxite,1/1/20,0
Kedah,metallic,bauxite,1/1/21,0
Kedah,metallic,gold,1/1/16,0
Kedah,metallic,gold,1/1/17,0
Kedah,metallic,gold,1/1/18,0
Kedah,metallic,gold,1/1/19,0
Kedah,metallic,gold,1/1/20,0
Kedah,metallic,gold,1/1/21,0
Kedah,metallic,ilmenite,1/1/16,0
Kedah,metallic,ilmenite,1/1/17,0
Kedah,metallic,ilmenite,1/1/18,0
Kedah,metallic,ilmenite,1/1/19,0
Kedah,metallic,ilmenite,1/1/20,0
Kedah,metallic,ilmenite,1/1/21,0
Kedah,metallic,iron_ore,1/1/16,43600
Kedah,metallic,iron_ore,1/1/17,56147
Kedah,metallic,iron_ore,1/1/18,5493
Kedah,metallic,iron_ore,1/1/19,30547
Kedah,metallic,iron_ore,1/1/20,117247
Kedah,metallic,iron_ore,1/1/21,64000
Kedah,metallic,manganese,1/1/16,0
Kedah,metallic,manganese,1/1/17,0
Kedah,metallic,manganese,1/1/18,0
Kedah,metallic,manganese,1/1/19,0
Kedah,metallic,manganese,1/1/20,0
Kedah,metallic,manganese,1/1/21,0
Kedah,metallic,monazite,1/1/16,0
Kedah,metallic,monazite,1/1/17,0
Kedah,metallic,monazite,1/1/18,0
Kedah,metallic,monazite,1/1/19,0
Kedah,metallic,monazite,1/1/20,0
Kedah,metallic,monazite,1/1/21,0
Kedah,metallic,rutile,1/1/16,0
Kedah,metallic,rutile,1/1/17,0
Kedah,metallic,rutile,1/1/18,0
Kedah,metallic,rutile,1/1/19,0
Kedah,metallic,rutile,1/1/20,0
Kedah,metallic,rutile,1/1/21,0
Kedah,metallic,silver,1/1/16,0
Kedah,metallic,silver,1/1/17,0
Kedah,metallic,silver,1/1/18,0
Kedah,metallic,silver,1/1/19,0
Kedah,metallic,silver,1/1/20,0
Kedah,metallic,silver,1/1/21,0
Kedah,metallic,struverite,1/1/16,0
Kedah,metallic,struverite,1/1/17,0
Kedah,metallic,struverite,1/1/18,0
Kedah,metallic,struverite,1/1/19,0
Kedah,metallic,struverite,1/1/20,0
Kedah,metallic,struverite,1/1/21,0
Kedah,metallic,tin_ore,1/1/16,12
Kedah,metallic,tin_ore,1/1/17,2
Kedah,metallic,tin_ore,1/1/18,0
Kedah,metallic,tin_ore,1/1/19,19
Kedah,metallic,tin_ore,1/1/20,21
Kedah,metallic,tin_ore,1/1/21,22
Kedah,metallic,xenotime,1/1/16,0
Kedah,metallic,xenotime,1/1/17,0
Kedah,metallic,xenotime,1/1/18,0
Kedah,metallic,xenotime,1/1/19,0
Kedah,metallic,xenotime,1/1/20,0
Kedah,metallic,xenotime,1/1/21,0
Kedah,metallic,zircon,1/1/16,0
Kedah,metallic,zircon,1/1/17,0
Kedah,metallic,zircon,1/1/18,0
Kedah,metallic,zircon,1/1/19,0
Kedah,metallic,zircon,1/1/20,0
Kedah,metallic,zircon,1/1/21,0
Kedah,non_metallic,aggregates,1/1/16,4864792
Kedah,non_metallic,aggregates,1/1/17,4763710
Kedah,non_metallic,aggregates,1/1/18,4930995
Kedah,non_metallic,aggregates,1/1/19,4339176
Kedah,non_metallic,aggregates,1/1/20,3721817
Kedah,non_metallic,aggregates,1/1/21,3196697
Kedah,non_metallic,clay,1/1/16,556177
Kedah,non_metallic,clay,1/1/17,394294
Kedah,non_metallic,clay,1/1/18,468375
Kedah,non_metallic,clay,1/1/19,491449
Kedah,non_metallic,clay,1/1/20,10183
Kedah,non_metallic,clay,1/1/21,47482
Kedah,non_metallic,earth_materials,1/1/16,1220845
Kedah,non_metallic,earth_materials,1/1/17,972892
Kedah,non_metallic,earth_materials,1/1/18,1027714
Kedah,non_metallic,earth_materials,1/1/19,1003611
Kedah,non_metallic,earth_materials,1/1/20,1425302
Kedah,non_metallic,earth_materials,1/1/21,2080336
Kedah,non_metallic,feldspar,1/1/16,0
Kedah,non_metallic,feldspar,1/1/17,0
Kedah,non_metallic,feldspar,1/1/18,0
Kedah,non_metallic,feldspar,1/1/19,0
Kedah,non_metallic,feldspar,1/1/20,0
Kedah,non_metallic,feldspar,1/1/21,0
Kedah,non_metallic,kaolin,1/1/16,0
Kedah,non_metallic,kaolin,1/1/17,0
Kedah,non_metallic,kaolin,1/1/18,0
Kedah,non_metallic,kaolin,1/1/19,0
Kedah,non_metallic,kaolin,1/1/20,0
Kedah,non_metallic,kaolin,1/1/21,0
Kedah,non_metallic,limestone,1/1/16,3945658
Kedah,non_metallic,limestone,1/1/17,3613060
Kedah,non_metallic,limestone,1/1/18,3664221
Kedah,non_metallic,limestone,1/1/19,3633546
Kedah,non_metallic,limestone,1/1/20,1497237
Kedah,non_metallic,limestone,1/1/21,2432483
Kedah,non_metallic,mica,1/1/16,0
Kedah,non_metallic,mica,1/1/17,0
Kedah,non_metallic,mica,1/1/18,0
Kedah,non_metallic,mica,1/1/19,0
Kedah,non_metallic,mica,1/1/20,0
Kedah,non_metallic,mica,1/1/21,0
Kedah,non_metallic,sand_and_gravel,1/1/16,972218
Kedah,non_metallic,sand_and_gravel,1/1/17,976309
Kedah,non_metallic,sand_and_gravel,1/1/18,994149
Kedah,non_metallic,sand_and_gravel,1/1/19,1139097
Kedah,non_metallic,sand_and_gravel,1/1/20,1924618
Kedah,non_metallic,sand_and_gravel,1/1/21,1092132
Kedah,non_metallic,silica,1/1/16,0
Kedah,non_metallic,silica,1/1/17,5000
Kedah,non_metallic,silica,1/1/18,14508
Kedah,non_metallic,silica,1/1/19,20917
Kedah,non_metallic,silica,1/1/20,17644
Kedah,non_metallic,silica,1/1/21,0
Kelantan,energy,coal,1/1/16,0
Kelantan,energy,coal,1/1/17,0
Kelantan,energy,coal,1/1/18,0
Kelantan,energy,coal,1/1/19,0
Kelantan,energy,coal,1/1/20,0
Kelantan,energy,coal,1/1/21,0
Kelantan,metallic,bauxite,1/1/16,0
Kelantan,metallic,bauxite,1/1/17,0
Kelantan,metallic,bauxite,1/1/18,0
Kelantan,metallic,bauxite,1/1/19,0
Kelantan,metallic,bauxite,1/1/20,0
Kelantan,metallic,bauxite,1/1/21,0
Kelantan,metallic,gold,1/1/16,1006661
Kelantan,metallic,gold,1/1/17,570807
Kelantan,metallic,gold,1/1/18,1291913
Kelantan,metallic,gold,1/1/19,1083768
Kelantan,metallic,gold,1/1/20,588454
Kelantan,metallic,gold,1/1/21,800400
Kelantan,metallic,ilmenite,1/1/16,0
Kelantan,metallic,ilmenite,1/1/17,0
Kelantan,metallic,ilmenite,1/1/18,0
Kelantan,metallic,ilmenite,1/1/19,0
Kelantan,metallic,ilmenite,1/1/20,0
Kelantan,metallic,ilmenite,1/1/21,0
Kelantan,metallic,iron_ore,1/1/16,83180
Kelantan,metallic,iron_ore,1/1/17,77350
Kelantan,metallic,iron_ore,1/1/18,96650
Kelantan,metallic,iron_ore,1/1/19,32347
Kelantan,metallic,iron_ore,1/1/20,126287
Kelantan,metallic,iron_ore,1/1/21,162370
Kelantan,metallic,manganese,1/1/16,0
Kelantan,metallic,manganese,1/1/17,922555
Kelantan,metallic,manganese,1/1/18,1061125
Kelantan,metallic,manganese,1/1/19,776451
Kelantan,metallic,manganese,1/1/20,612831
Kelantan,metallic,manganese,1/1/21,643343
Kelantan,metallic,monazite,1/1/16,0
Kelantan,metallic,monazite,1/1/17,0
Kelantan,metallic,monazite,1/1/18,0
Kelantan,metallic,monazite,1/1/19,0
Kelantan,metallic,monazite,1/1/20,0
Kelantan,metallic,monazite,1/1/21,0
Kelantan,metallic,rutile,1/1/16,0
Kelantan,metallic,rutile,1/1/17,0
Kelantan,metallic,rutile,1/1/18,0
Kelantan,metallic,rutile,1/1/19,0
Kelantan,metallic,rutile,1/1/20,0
Kelantan,metallic,rutile,1/1/21,0
Kelantan,metallic,silver,1/1/16,0
Kelantan,metallic,silver,1/1/17,1275001
Kelantan,metallic,silver,1/1/18,1439527
Kelantan,metallic,silver,1/1/19,670348
Kelantan,metallic,silver,1/1/20,422506
Kelantan,metallic,silver,1/1/21,672417
Kelantan,metallic,struverite,1/1/16,0
Kelantan,metallic,struverite,1/1/17,0
Kelantan,metallic,struverite,1/1/18,0
Kelantan,metallic,struverite,1/1/19,0
Kelantan,metallic,struverite,1/1/20,0
Kelantan,metallic,struverite,1/1/21,0
Kelantan,metallic,tin_ore,1/1/16,0
Kelantan,metallic,tin_ore,1/1/17,0
Kelantan,metallic,tin_ore,1/1/18,0
Kelantan,metallic,tin_ore,1/1/19,0
Kelantan,metallic,tin_ore,1/1/20,0
Kelantan,metallic,tin_ore,1/1/21,0
Kelantan,metallic,xenotime,1/1/16,0
Kelantan,metallic,xenotime,1/1/17,0
Kelantan,metallic,xenotime,1/1/18,0
Kelantan,metallic,xenotime,1/1/19,0
Kelantan,metallic,xenotime,1/1/20,0
Kelantan,metallic,xenotime,1/1/21,0
Kelantan,metallic,zircon,1/1/16,0
Kelantan,metallic,zircon,1/1/17,0
Kelantan,metallic,zircon,1/1/18,0
Kelantan,metallic,zircon,1/1/19,0
Kelantan,metallic,zircon,1/1/20,0
Kelantan,metallic,zircon,1/1/21,0
Kelantan,non_metallic,aggregates,1/1/16,2939366
Kelantan,non_metallic,aggregates,1/1/17,2769021
Kelantan,non_metallic,aggregates,1/1/18,2669783
Kelantan,non_metallic,aggregates,1/1/19,2680870
Kelantan,non_metallic,aggregates,1/1/20,2680240
Kelantan,non_metallic,aggregates,1/1/21,2632006
Kelantan,non_metallic,clay,1/1/16,20124
Kelantan,non_metallic,clay,1/1/17,11750
Kelantan,non_metallic,clay,1/1/18,0
Kelantan,non_metallic,clay,1/1/19,0
Kelantan,non_metallic,clay,1/1/20,0
Kelantan,non_metallic,clay,1/1/21,134187
Kelantan,non_metallic,earth_materials,1/1/16,132150
Kelantan,non_metallic,earth_materials,1/1/17,975969
Kelantan,non_metallic,earth_materials,1/1/18,1377976
Kelantan,non_metallic,earth_materials,1/1/19,883323
Kelantan,non_metallic,earth_materials,1/1/20,1167796
Kelantan,non_metallic,earth_materials,1/1/21,1828481
Kelantan,non_metallic,feldspar,1/1/16,328106
Kelantan,non_metallic,feldspar,1/1/17,286997
Kelantan,non_metallic,feldspar,1/1/18,309920
Kelantan,non_metallic,feldspar,1/1/19,157444
Kelantan,non_metallic,feldspar,1/1/20,62387
Kelantan,non_metallic,feldspar,1/1/21,103701
Kelantan,non_metallic,kaolin,1/1/16,0
Kelantan,non_metallic,kaolin,1/1/17,0
Kelantan,non_metallic,kaolin,1/1/18,0
Kelantan,non_metallic,kaolin,1/1/19,0
Kelantan,non_metallic,kaolin,1/1/20,0
Kelantan,non_metallic,kaolin,1/1/21,0
Kelantan,non_metallic,limestone,1/1/16,0
Kelantan,non_metallic,limestone,1/1/17,101926
Kelantan,non_metallic,limestone,1/1/18,0
Kelantan,non_metallic,limestone,1/1/19,0
Kelantan,non_metallic,limestone,1/1/20,0
Kelantan,non_metallic,limestone,1/1/21,0
Kelantan,non_metallic,mica,1/1/16,0
Kelantan,non_metallic,mica,1/1/17,0
Kelantan,non_metallic,mica,1/1/18,0
Kelantan,non_metallic,mica,1/1/19,0
Kelantan,non_metallic,mica,1/1/20,0
Kelantan,non_metallic,mica,1/1/21,0
Kelantan,non_metallic,sand_and_gravel,1/1/16,455141
Kelantan,non_metallic,sand_and_gravel,1/1/17,1786218
Kelantan,non_metallic,sand_and_gravel,1/1/18,2556201
Kelantan,non_metallic,sand_and_gravel,1/1/19,1056612
Kelantan,non_metallic,sand_and_gravel,1/1/20,1152009
Kelantan,non_metallic,sand_and_gravel,1/1/21,1672866
Kelantan,non_metallic,silica,1/1/16,0
Kelantan,non_metallic,silica,1/1/17,0
Kelantan,non_metallic,silica,1/1/18,0
Kelantan,non_metallic,silica,1/1/19,0
Kelantan,non_metallic,silica,1/1/20,0
Kelantan,non_metallic,silica,1/1/21,0
Melaka,energy,coal,1/1/16,0
Melaka,energy,coal,1/1/17,0
Melaka,energy,coal,1/1/18,0
Melaka,energy,coal,1/1/19,0
Melaka,energy,coal,1/1/20,0
Melaka,energy,coal,1/1/21,0
Melaka,metallic,bauxite,1/1/16,0
Melaka,metallic,bauxite,1/1/17,0
Melaka,metallic,bauxite,1/1/18,0
Melaka,metallic,bauxite,1/1/19,0
Melaka,metallic,bauxite,1/1/20,0
Melaka,metallic,bauxite,1/1/21,0
Melaka,metallic,gold,1/1/16,0
Melaka,metallic,gold,1/1/17,0
Melaka,metallic,gold,1/1/18,0
Melaka,metallic,gold,1/1/19,0
Melaka,metallic,gold,1/1/20,0
Melaka,metallic,gold,1/1/21,0
